T = 0.271153
Normalization Constant = 24000.000000

     v        P(v)     Gaussian Fit
-0.919200   0.167292    0.161309
-0.918000   0.174833    0.161966
-0.916800   0.166375    0.162625
-0.915600   0.170125    0.163286
-0.914400   0.169917    0.163948
-0.913200   0.175500    0.164613
-0.912000   0.170708    0.165279
-0.910800   0.177833    0.165947
-0.909600   0.169208    0.166617
-0.908400   0.177250    0.167288
-0.907200   0.178042    0.167962
-0.906000   0.174833    0.168637
-0.904800   0.179625    0.169314
-0.903600   0.176458    0.169993
-0.902400   0.176667    0.170674
-0.901200   0.180583    0.171356
-0.900000   0.180417    0.172041
-0.898800   0.179083    0.172727
-0.897600   0.185875    0.173415
-0.896400   0.180417    0.174104
-0.895200   0.182500    0.174796
-0.894000   0.185042    0.175489
-0.892800   0.184500    0.176185
-0.891600   0.186375    0.176882
-0.890400   0.186625    0.177581
-0.889200   0.184333    0.178281
-0.888000   0.184042    0.178984
-0.886800   0.189875    0.179688
-0.885600   0.189333    0.180394
-0.884400   0.188542    0.181102
-0.883200   0.191167    0.181812
-0.882000   0.187708    0.182523
-0.880800   0.189000    0.183237
-0.879600   0.198667    0.183952
-0.878400   0.192917    0.184669
-0.877200   0.197833    0.185388
-0.876000   0.195333    0.186108
-0.874800   0.196792    0.186831
-0.873600   0.191417    0.187555
-0.872400   0.200250    0.188281
-0.871200   0.200542    0.189009
-0.870000   0.198125    0.189738
-0.868800   0.202458    0.190470
-0.867600   0.197583    0.191203
-0.866400   0.201542    0.191938
-0.865200   0.201542    0.192675
-0.864000   0.203750    0.193413
-0.862800   0.204042    0.194154
-0.861600   0.205667    0.194896
-0.860400   0.199917    0.195640
-0.859200   0.206833    0.196386
-0.858000   0.203708    0.197134
-0.856800   0.207750    0.197883
-0.855600   0.213333    0.198634
-0.854400   0.206792    0.199387
-0.853200   0.213417    0.200142
-0.852000   0.210083    0.200899
-0.850800   0.211958    0.201657
-0.849600   0.214833    0.202417
-0.848400   0.215000    0.203179
-0.847200   0.215542    0.203943
-0.846000   0.214708    0.204709
-0.844800   0.214583    0.205476
-0.843600   0.212958    0.206245
-0.842400   0.215708    0.207016
-0.841200   0.219042    0.207789
-0.840000   0.218917    0.208563
-0.838800   0.223292    0.209339
-0.837600   0.224042    0.210117
-0.836400   0.217667    0.210897
-0.835200   0.226083    0.211679
-0.834000   0.223042    0.212462
-0.832800   0.227792    0.213247
-0.831600   0.226292    0.214034
-0.830400   0.223583    0.214822
-0.829200   0.227583    0.215613
-0.828000   0.221792    0.216405
-0.826800   0.231083    0.217199
-0.825600   0.230833    0.217994
-0.824400   0.225000    0.218792
-0.823200   0.234125    0.219591
-0.822000   0.228208    0.220392
-0.820800   0.236375    0.221194
-0.819600   0.228792    0.221999
-0.818400   0.232625    0.222805
-0.817200   0.235125    0.223613
-0.816000   0.235917    0.224422
-0.814800   0.232542    0.225233
-0.813600   0.234667    0.226046
-0.812400   0.236125    0.226861
-0.811200   0.236625    0.227678
-0.810000   0.237583    0.228496
-0.808800   0.237792    0.229316
-0.807600   0.237125    0.230138
-0.806400   0.242125    0.230961
-0.805200   0.243792    0.231786
-0.804000   0.240125    0.232613
-0.802800   0.244333    0.233441
-0.801600   0.249458    0.234272
-0.800400   0.241750    0.235104
-0.799200   0.253583    0.235937
-0.798000   0.247958    0.236773
-0.796800   0.257333    0.237610
-0.795600   0.253167    0.238448
-0.794400   0.248917    0.239289
-0.793200   0.248250    0.240131
-0.792000   0.249000    0.240975
-0.790800   0.253083    0.241820
-0.789600   0.252083    0.242667
-0.788400   0.255208    0.243516
-0.787200   0.253000    0.244367
-0.786000   0.257167    0.245219
-0.784800   0.259333    0.246073
-0.783600   0.259208    0.246928
-0.782400   0.258125    0.247785
-0.781200   0.260083    0.248644
-0.780000   0.267542    0.249504
-0.778800   0.262000    0.250366
-0.777600   0.262167    0.251230
-0.776400   0.259542    0.252096
-0.775200   0.263917    0.252963
-0.774000   0.257750    0.253831
-0.772800   0.263750    0.254702
-0.771600   0.267083    0.255573
-0.770400   0.274792    0.256447
-0.769200   0.273833    0.257322
-0.768000   0.268333    0.258199
-0.766800   0.265917    0.259077
-0.765600   0.268917    0.259957
-0.764400   0.271167    0.260839
-0.763200   0.282458    0.261722
-0.762000   0.277167    0.262607
-0.760800   0.275125    0.263493
-0.759600   0.275125    0.264381
-0.758400   0.279750    0.265271
-0.757200   0.274000    0.266162
-0.756000   0.273500    0.267055
-0.754800   0.279583    0.267949
-0.753600   0.283833    0.268845
-0.752400   0.279875    0.269742
-0.751200   0.288792    0.270641
-0.750000   0.281833    0.271542
-0.748800   0.284250    0.272444
-0.747600   0.283458    0.273347
-0.746400   0.287708    0.274252
-0.745200   0.283333    0.275159
-0.744000   0.280833    0.276067
-0.742800   0.289042    0.276977
-0.741600   0.292625    0.277888
-0.740400   0.291417    0.278801
-0.739200   0.295250    0.279715
-0.738000   0.295917    0.280631
-0.736800   0.297000    0.281548
-0.735600   0.291542    0.282467
-0.734400   0.293875    0.283388
-0.733200   0.298500    0.284309
-0.732000   0.293958    0.285233
-0.730800   0.300875    0.286157
-0.729600   0.300708    0.287084
-0.728400   0.298125    0.288011
-0.727200   0.300708    0.288940
-0.726000   0.304792    0.289871
-0.724800   0.303667    0.290803
-0.723600   0.302083    0.291737
-0.722400   0.309833    0.292672
-0.721200   0.301750    0.293608
-0.720000   0.308208    0.294546
-0.718800   0.313333    0.295485
-0.717600   0.313000    0.296426
-0.716400   0.305125    0.297368
-0.715200   0.308958    0.298311
-0.714000   0.312500    0.299256
-0.712800   0.311417    0.300203
-0.711600   0.310667    0.301150
-0.710400   0.313500    0.302099
-0.709200   0.315833    0.303050
-0.708000   0.318292    0.304002
-0.706800   0.323000    0.304955
-0.705600   0.311708    0.305909
-0.704400   0.319750    0.306865
-0.703200   0.317708    0.307823
-0.702000   0.319500    0.308781
-0.700800   0.318167    0.309741
-0.699600   0.317292    0.310703
-0.698400   0.322125    0.311665
-0.697200   0.327458    0.312629
-0.696000   0.323042    0.313594
-0.694800   0.316250    0.314561
-0.693600   0.324250    0.315529
-0.692400   0.325750    0.316498
-0.691200   0.327292    0.317468
-0.690000   0.336708    0.318440
-0.688800   0.321792    0.319413
-0.687600   0.328167    0.320388
-0.686400   0.331125    0.321363
-0.685200   0.336875    0.322340
-0.684000   0.335958    0.323318
-0.682800   0.338917    0.324297
-0.681600   0.340000    0.325278
-0.680400   0.339125    0.326260
-0.679200   0.332583    0.327243
-0.678000   0.335292    0.328227
-0.676800   0.342083    0.329213
-0.675600   0.341958    0.330199
-0.674400   0.340542    0.331187
-0.673200   0.345042    0.332176
-0.672000   0.347833    0.333166
-0.670800   0.342792    0.334158
-0.669600   0.338375    0.335150
-0.668400   0.350542    0.336144
-0.667200   0.344458    0.337139
-0.666000   0.353125    0.338135
-0.664800   0.349500    0.339132
-0.663600   0.349000    0.340131
-0.662400   0.347292    0.341130
-0.661200   0.354417    0.342131
-0.660000   0.353667    0.343132
-0.658800   0.352417    0.344135
-0.657600   0.350250    0.345139
-0.656400   0.360125    0.346144
-0.655200   0.362000    0.347150
-0.654000   0.357375    0.348157
-0.652800   0.358333    0.349165
-0.651600   0.361167    0.350175
-0.650400   0.364833    0.351185
-0.649200   0.359833    0.352196
-0.648000   0.365542    0.353209
-0.646800   0.371000    0.354222
-0.645600   0.366917    0.355237
-0.644400   0.368750    0.356252
-0.643200   0.362292    0.357269
-0.642000   0.373125    0.358286
-0.640800   0.370250    0.359304
-0.639600   0.375083    0.360324
-0.638400   0.373875    0.361344
-0.637200   0.378042    0.362366
-0.636000   0.375958    0.363388
-0.634800   0.376833    0.364411
-0.633600   0.372208    0.365435
-0.632400   0.379958    0.366461
-0.631200   0.381750    0.367487
-0.630000   0.377458    0.368514
-0.628800   0.378417    0.369542
-0.627600   0.376625    0.370570
-0.626400   0.383958    0.371600
-0.625200   0.374250    0.372631
-0.624000   0.387875    0.373662
-0.622800   0.381333    0.374694
-0.621600   0.395083    0.375728
-0.620400   0.386792    0.376762
-0.619200   0.395875    0.377797
-0.618000   0.392250    0.378832
-0.616800   0.402375    0.379869
-0.615600   0.395167    0.380906
-0.614400   0.392542    0.381944
-0.613200   0.396042    0.382983
-0.612000   0.393750    0.384023
-0.610800   0.395208    0.385063
-0.609600   0.397625    0.386105
-0.608400   0.398208    0.387147
-0.607200   0.403542    0.388189
-0.606000   0.399125    0.389233
-0.604800   0.397083    0.390277
-0.603600   0.405500    0.391322
-0.602400   0.396292    0.392368
-0.601200   0.409333    0.393414
-0.600000   0.409000    0.394461
-0.598800   0.407042    0.395509
-0.597600   0.409292    0.396557
-0.596400   0.421333    0.397607
-0.595200   0.417417    0.398656
-0.594000   0.408500    0.399707
-0.592800   0.409917    0.400758
-0.591600   0.405625    0.401809
-0.590400   0.416750    0.402862
-0.589200   0.412958    0.403915
-0.588000   0.412417    0.404968
-0.586800   0.414667    0.406022
-0.585600   0.418417    0.407077
-0.584400   0.412458    0.408132
-0.583200   0.425542    0.409188
-0.582000   0.424542    0.410244
-0.580800   0.415917    0.411301
-0.579600   0.422250    0.412359
-0.578400   0.421167    0.413417
-0.577200   0.429375    0.414475
-0.576000   0.420375    0.415534
-0.574800   0.422667    0.416594
-0.573600   0.426458    0.417654
-0.572400   0.432042    0.418714
-0.571200   0.428708    0.419775
-0.570000   0.440833    0.420837
-0.568800   0.429292    0.421898
-0.567600   0.433750    0.422961
-0.566400   0.440083    0.424023
-0.565200   0.429458    0.425086
-0.564000   0.432917    0.426150
-0.562800   0.437375    0.427214
-0.561600   0.442875    0.428278
-0.560400   0.437250    0.429343
-0.559200   0.440958    0.430407
-0.558000   0.437625    0.431473
-0.556800   0.440125    0.432538
-0.555600   0.436875    0.433604
-0.554400   0.439583    0.434671
-0.553200   0.445333    0.435737
-0.552000   0.446583    0.436804
-0.550800   0.447542    0.437872
-0.549600   0.448708    0.438939
-0.548400   0.442708    0.440007
-0.547200   0.454292    0.441075
-0.546000   0.449500    0.442143
-0.544800   0.456625    0.443212
-0.543600   0.452875    0.444280
-0.542400   0.456417    0.445349
-0.541200   0.456125    0.446418
-0.540000   0.464458    0.447488
-0.538800   0.456917    0.448557
-0.537600   0.463208    0.449627
-0.536400   0.456458    0.450697
-0.535200   0.461375    0.451767
-0.534000   0.462583    0.452837
-0.532800   0.462417    0.453907
-0.531600   0.461125    0.454977
-0.530400   0.465000    0.456048
-0.529200   0.468125    0.457118
-0.528000   0.466792    0.458189
-0.526800   0.462667    0.459259
-0.525600   0.462333    0.460330
-0.524400   0.465458    0.461401
-0.523200   0.469000    0.462472
-0.522000   0.468667    0.463543
-0.520800   0.471417    0.464614
-0.519600   0.482417    0.465684
-0.518400   0.477417    0.466755
-0.517200   0.475833    0.467826
-0.516000   0.477375    0.468897
-0.514800   0.484000    0.469968
-0.513600   0.478125    0.471038
-0.512400   0.484208    0.472109
-0.511200   0.474375    0.473179
-0.510000   0.485458    0.474250
-0.508800   0.488500    0.475320
-0.507600   0.486875    0.476390
-0.506400   0.488333    0.477461
-0.505200   0.483375    0.478530
-0.504000   0.488292    0.479600
-0.502800   0.480625    0.480670
-0.501600   0.483708    0.481739
-0.500400   0.486167    0.482809
-0.499200   0.488958    0.483878
-0.498000   0.486208    0.484947
-0.496800   0.492917    0.486015
-0.495600   0.495875    0.487084
-0.494400   0.492792    0.488152
-0.493200   0.493458    0.489220
-0.492000   0.492000    0.490288
-0.490800   0.505333    0.491355
-0.489600   0.497375    0.492422
-0.488400   0.489500    0.493489
-0.487200   0.504583    0.494555
-0.486000   0.503333    0.495622
-0.484800   0.506500    0.496687
-0.483600   0.503250    0.497753
-0.482400   0.508458    0.498818
-0.481200   0.504000    0.499883
-0.480000   0.499583    0.500947
-0.478800   0.509333    0.502011
-0.477600   0.512958    0.503075
-0.476400   0.509375    0.504138
-0.475200   0.512208    0.505200
-0.474000   0.506625    0.506263
-0.472800   0.525333    0.507324
-0.471600   0.515917    0.508386
-0.470400   0.503542    0.509446
-0.469200   0.519875    0.510507
-0.468000   0.507917    0.511566
-0.466800   0.509833    0.512626
-0.465600   0.523500    0.513684
-0.464400   0.525208    0.514743
-0.463200   0.517125    0.515800
-0.462000   0.509958    0.516857
-0.460800   0.527292    0.517914
-0.459600   0.514500    0.518970
-0.458400   0.521125    0.520025
-0.457200   0.525917    0.521080
-0.456000   0.534083    0.522134
-0.454800   0.535917    0.523187
-0.453600   0.528833    0.524240
-0.452400   0.531583    0.525292
-0.451200   0.534083    0.526343
-0.450000   0.533833    0.527394
-0.448800   0.540750    0.528444
-0.447600   0.545083    0.529493
-0.446400   0.542500    0.530541
-0.445200   0.534333    0.531589
-0.444000   0.523958    0.532636
-0.442800   0.534958    0.533682
-0.441600   0.542083    0.534728
-0.440400   0.532125    0.535772
-0.439200   0.543333    0.536816
-0.438000   0.540875    0.537859
-0.436800   0.551208    0.538901
-0.435600   0.540292    0.539943
-0.434400   0.550042    0.540983
-0.433200   0.541583    0.542023
-0.432000   0.542542    0.543061
-0.430800   0.552667    0.544099
-0.429600   0.545792    0.545136
-0.428400   0.555417    0.546172
-0.427200   0.544458    0.547207
-0.426000   0.559500    0.548241
-0.424800   0.556417    0.549274
-0.423600   0.561500    0.550306
-0.422400   0.555542    0.551338
-0.421200   0.557708    0.552368
-0.420000   0.551292    0.553397
-0.418800   0.559542    0.554425
-0.417600   0.555125    0.555452
-0.416400   0.556500    0.556478
-0.415200   0.550917    0.557503
-0.414000   0.567417    0.558527
-0.412800   0.569458    0.559550
-0.411600   0.573333    0.560571
-0.410400   0.568667    0.561592
-0.409200   0.562000    0.562611
-0.408000   0.571958    0.563629
-0.406800   0.560792    0.564647
-0.405600   0.569042    0.565663
-0.404400   0.566917    0.566677
-0.403200   0.575417    0.567691
-0.402000   0.558042    0.568703
-0.400800   0.566875    0.569714
-0.399600   0.568958    0.570724
-0.398400   0.577625    0.571733
-0.397200   0.576083    0.572740
-0.396000   0.577208    0.573747
-0.394800   0.580917    0.574751
-0.393600   0.579292    0.575755
-0.392400   0.573500    0.576757
-0.391200   0.583708    0.577758
-0.390000   0.580042    0.578758
-0.388800   0.579875    0.579756
-0.387600   0.580000    0.580753
-0.386400   0.586333    0.581748
-0.385200   0.589250    0.582742
-0.384000   0.575042    0.583735
-0.382800   0.591125    0.584726
-0.381600   0.590000    0.585716
-0.380400   0.587167    0.586705
-0.379200   0.588458    0.587692
-0.378000   0.593333    0.588677
-0.376800   0.590625    0.589661
-0.375600   0.585458    0.590644
-0.374400   0.598708    0.591625
-0.373200   0.593917    0.592604
-0.372000   0.592458    0.593582
-0.370800   0.592000    0.594559
-0.369600   0.594500    0.595534
-0.368400   0.604083    0.596507
-0.367200   0.596417    0.597479
-0.366000   0.598750    0.598449
-0.364800   0.589375    0.599417
-0.363600   0.595042    0.600384
-0.362400   0.599958    0.601350
-0.361200   0.599167    0.602313
-0.360000   0.605333    0.603275
-0.358800   0.598667    0.604236
-0.357600   0.598250    0.605194
-0.356400   0.607792    0.606151
-0.355200   0.608833    0.607106
-0.354000   0.611083    0.608060
-0.352800   0.617958    0.609011
-0.351600   0.604208    0.609961
-0.350400   0.611167    0.610910
-0.349200   0.608167    0.611856
-0.348000   0.606500    0.612801
-0.346800   0.609667    0.613744
-0.345600   0.620625    0.614685
-0.344400   0.615583    0.615624
-0.343200   0.615542    0.616561
-0.342000   0.615125    0.617497
-0.340800   0.615000    0.618431
-0.339600   0.619708    0.619362
-0.338400   0.616583    0.620292
-0.337200   0.613167    0.621220
-0.336000   0.623625    0.622146
-0.334800   0.618000    0.623070
-0.333600   0.622375    0.623993
-0.332400   0.624833    0.624913
-0.331200   0.621458    0.625831
-0.330000   0.620125    0.626748
-0.328800   0.624750    0.627662
-0.327600   0.629792    0.628574
-0.326400   0.625833    0.629485
-0.325200   0.628667    0.630393
-0.324000   0.625042    0.631299
-0.322800   0.625500    0.632203
-0.321600   0.623125    0.633105
-0.320400   0.640583    0.634005
-0.319200   0.627167    0.634903
-0.318000   0.636250    0.635799
-0.316800   0.628750    0.636693
-0.315600   0.623125    0.637584
-0.314400   0.628500    0.638474
-0.313200   0.630375    0.639361
-0.312000   0.639125    0.640246
-0.310800   0.638000    0.641129
-0.309600   0.630333    0.642010
-0.308400   0.642417    0.642888
-0.307200   0.640667    0.643765
-0.306000   0.646458    0.644639
-0.304800   0.640167    0.645511
-0.303600   0.644625    0.646380
-0.302400   0.639583    0.647248
-0.301200   0.645458    0.648113
-0.300000   0.641583    0.648976
-0.298800   0.653167    0.649836
-0.297600   0.649000    0.650694
-0.296400   0.653333    0.651550
-0.295200   0.641500    0.652404
-0.294000   0.657000    0.653255
-0.292800   0.648167    0.654103
-0.291600   0.652625    0.654950
-0.290400   0.652292    0.655794
-0.289200   0.647750    0.656635
-0.288000   0.647167    0.657475
-0.286800   0.656333    0.658311
-0.285600   0.652167    0.659146
-0.284400   0.659625    0.659978
-0.283200   0.658208    0.660807
-0.282000   0.655250    0.661634
-0.280800   0.659750    0.662459
-0.279600   0.657875    0.663280
-0.278400   0.651875    0.664100
-0.277200   0.662958    0.664917
-0.276000   0.658458    0.665731
-0.274800   0.649792    0.666543
-0.273600   0.662000    0.667353
-0.272400   0.673667    0.668159
-0.271200   0.653833    0.668964
-0.270000   0.655250    0.669765
-0.268800   0.665792    0.670564
-0.267600   0.661750    0.671361
-0.266400   0.667292    0.672154
-0.265200   0.669208    0.672945
-0.264000   0.672458    0.673734
-0.262800   0.664500    0.674520
-0.261600   0.666708    0.675303
-0.260400   0.674875    0.676083
-0.259200   0.666167    0.676861
-0.258000   0.669208    0.677636
-0.256800   0.662042    0.678409
-0.255600   0.674833    0.679178
-0.254400   0.661417    0.679945
-0.253200   0.677208    0.680709
-0.252000   0.678875    0.681471
-0.250800   0.683750    0.682229
-0.249600   0.661833    0.682985
-0.248400   0.679292    0.683738
-0.247200   0.682042    0.684488
-0.246000   0.691250    0.685236
-0.244800   0.677375    0.685980
-0.243600   0.681792    0.686722
-0.242400   0.678167    0.687461
-0.241200   0.679208    0.688197
-0.240000   0.675875    0.688930
-0.238800   0.687542    0.689661
-0.237600   0.688250    0.690388
-0.236400   0.676458    0.691112
-0.235200   0.688667    0.691834
-0.234000   0.680917    0.692553
-0.232800   0.678708    0.693268
-0.231600   0.686333    0.693981
-0.230400   0.683917    0.694691
-0.229200   0.680250    0.695398
-0.228000   0.691042    0.696102
-0.226800   0.682375    0.696803
-0.225600   0.688000    0.697500
-0.224400   0.683917    0.698195
-0.223200   0.688833    0.698887
-0.222000   0.683167    0.699576
-0.220800   0.683167    0.700262
-0.219600   0.682875    0.700945
-0.218400   0.692708    0.701624
-0.217200   0.688375    0.702301
-0.216000   0.701417    0.702974
-0.214800   0.685792    0.703645
-0.213600   0.691000    0.704312
-0.212400   0.706000    0.704976
-0.211200   0.691542    0.705638
-0.210000   0.693042    0.706295
-0.208800   0.696167    0.706950
-0.207600   0.696458    0.707602
-0.206400   0.696125    0.708251
-0.205200   0.702458    0.708896
-0.204000   0.700542    0.709538
-0.202800   0.699542    0.710177
-0.201600   0.699708    0.710813
-0.200400   0.698875    0.711445
-0.199200   0.693625    0.712075
-0.198000   0.705625    0.712701
-0.196800   0.713000    0.713324
-0.195600   0.699083    0.713943
-0.194400   0.709542    0.714560
-0.193200   0.693583    0.715173
-0.192000   0.708708    0.715783
-0.190800   0.699542    0.716389
-0.189600   0.719292    0.716993
-0.188400   0.708292    0.717593
-0.187200   0.697333    0.718189
-0.186000   0.703667    0.718783
-0.184800   0.700875    0.719373
-0.183600   0.706167    0.719959
-0.182400   0.710833    0.720543
-0.181200   0.705583    0.721122
-0.180000   0.704417    0.721699
-0.178800   0.706792    0.722272
-0.177600   0.709708    0.722842
-0.176400   0.711000    0.723409
-0.175200   0.717625    0.723972
-0.174000   0.711208    0.724531
-0.172800   0.715458    0.725087
-0.171600   0.716625    0.725640
-0.170400   0.708625    0.726190
-0.169200   0.717250    0.726735
-0.168000   0.717625    0.727278
-0.166800   0.714417    0.727817
-0.165600   0.718583    0.728352
-0.164400   0.713542    0.728884
-0.163200   0.717125    0.729413
-0.162000   0.719083    0.729938
-0.160800   0.730000    0.730460
-0.159600   0.713042    0.730978
-0.158400   0.717000    0.731492
-0.157200   0.719625    0.732003
-0.156000   0.726625    0.732511
-0.154800   0.723500    0.733015
-0.153600   0.718667    0.733515
-0.152400   0.718750    0.734012
-0.151200   0.705875    0.734505
-0.150000   0.715625    0.734995
-0.148800   0.725750    0.735481
-0.147600   0.726000    0.735964
-0.146400   0.714000    0.736443
-0.145200   0.721417    0.736918
-0.144000   0.730125    0.737390
-0.142800   0.726750    0.737858
-0.141600   0.722708    0.738322
-0.140400   0.728667    0.738783
-0.139200   0.721833    0.739240
-0.138000   0.739458    0.739694
-0.136800   0.720042    0.740144
-0.135600   0.735958    0.740590
-0.134400   0.724458    0.741033
-0.133200   0.736958    0.741472
-0.132000   0.727375    0.741907
-0.130800   0.738750    0.742338
-0.129600   0.727125    0.742766
-0.128400   0.724208    0.743190
-0.127200   0.717083    0.743611
-0.126000   0.723875    0.744028
-0.124800   0.724708    0.744441
-0.123600   0.735208    0.744850
-0.122400   0.732167    0.745255
-0.121200   0.734917    0.745657
-0.120000   0.728875    0.746055
-0.118800   0.729917    0.746450
-0.117600   0.722667    0.746840
-0.116400   0.736958    0.747227
-0.115200   0.729583    0.747610
-0.114000   0.734292    0.747989
-0.112800   0.727417    0.748365
-0.111600   0.733000    0.748737
-0.110400   0.735250    0.749104
-0.109200   0.744750    0.749469
-0.108000   0.735750    0.749829
-0.106800   0.738333    0.750185
-0.105600   0.743583    0.750538
-0.104400   0.731167    0.750887
-0.103200   0.736750    0.751232
-0.102000   0.733167    0.751573
-0.100800   0.738792    0.751910
-0.099600   0.738792    0.752244
-0.098400   0.729917    0.752574
-0.097200   0.734375    0.752899
-0.096000   0.728333    0.753221
-0.094800   0.743250    0.753539
-0.093600   0.743458    0.753854
-0.092400   0.735833    0.754164
-0.091200   0.747375    0.754470
-0.090000   0.728625    0.754773
-0.088800   0.735583    0.755072
-0.087600   0.738333    0.755366
-0.086400   0.734875    0.755657
-0.085200   0.733458    0.755944
-0.084000   0.739333    0.756227
-0.082800   0.745958    0.756507
-0.081600   0.739875    0.756782
-0.080400   0.735125    0.757053
-0.079200   0.749333    0.757320
-0.078000   0.738750    0.757584
-0.076800   0.745208    0.757844
-0.075600   0.744292    0.758099
-0.074400   0.734125    0.758351
-0.073200   0.742000    0.758599
-0.072000   0.753250    0.758842
-0.070800   0.762250    0.759082
-0.069600   0.730792    0.759318
-0.068400   0.749375    0.759550
-0.067200   0.750542    0.759778
-0.066000   0.756542    0.760002
-0.064800   0.751792    0.760222
-0.063600   0.746833    0.760438
-0.062400   0.746042    0.760650
-0.061200   0.738083    0.760858
-0.060000   0.746542    0.761062
-0.058800   0.744500    0.761262
-0.057600   0.738708    0.761458
-0.056400   0.752167    0.761650
-0.055200   0.744500    0.761838
-0.054000   0.743708    0.762023
-0.052800   0.740667    0.762203
-0.051600   0.753250    0.762379
-0.050400   0.745042    0.762551
-0.049200   0.757417    0.762719
-0.048000   0.751833    0.762883
-0.046800   0.744667    0.763043
-0.045600   0.743583    0.763199
-0.044400   0.747833    0.763351
-0.043200   0.745792    0.763499
-0.042000   0.747667    0.763643
-0.040800   0.743333    0.763783
-0.039600   0.745917    0.763919
-0.038400   0.738167    0.764051
-0.037200   0.740667    0.764178
-0.036000   0.750042    0.764302
-0.034800   0.740958    0.764422
-0.033600   0.740625    0.764538
-0.032400   0.744917    0.764649
-0.031200   0.741667    0.764757
-0.030000   0.741500    0.764861
-0.028800   0.750875    0.764960
-0.027600   0.737958    0.765056
-0.026400   0.745042    0.765147
-0.025200   0.747708    0.765234
-0.024000   0.753375    0.765318
-0.022800   0.748292    0.765397
-0.021600   0.757250    0.765472
-0.020400   0.753958    0.765543
-0.019200   0.751667    0.765610
-0.018000   0.742458    0.765673
-0.016800   0.745333    0.765732
-0.015600   0.753292    0.765787
-0.014400   0.752542    0.765838
-0.013200   0.740833    0.765885
-0.012000   0.745000    0.765928
-0.010800   0.746167    0.765966
-0.009600   0.755250    0.766001
-0.008400   0.748125    0.766031
-0.007200   0.744583    0.766058
-0.006000   0.756042    0.766080
-0.004800   0.746125    0.766098
-0.003600   0.750875    0.766113
-0.002400   0.752667    0.766123
-0.001200   0.740625    0.766129
-0.000000   0.757292    0.766131
0.001200   0.748667    0.766129
0.002400   0.758333    0.766123
0.003600   0.749875    0.766113
0.004800   0.745458    0.766098
0.006000   0.752250    0.766080
0.007200   0.755167    0.766058
0.008400   0.749750    0.766031
0.009600   0.750625    0.766001
0.010800   0.747417    0.765966
0.012000   0.742167    0.765928
0.013200   0.744208    0.765885
0.014400   0.741042    0.765838
0.015600   0.747542    0.765787
0.016800   0.744500    0.765732
0.018000   0.755792    0.765673
0.019200   0.747750    0.765610
0.020400   0.746000    0.765543
0.021600   0.742958    0.765472
0.022800   0.752542    0.765397
0.024000   0.749208    0.765318
0.025200   0.748375    0.765234
0.026400   0.747958    0.765147
0.027600   0.744000    0.765056
0.028800   0.751708    0.764960
0.030000   0.744125    0.764861
0.031200   0.753500    0.764757
0.032400   0.750667    0.764649
0.033600   0.752833    0.764538
0.034800   0.749708    0.764422
0.036000   0.742542    0.764302
0.037200   0.746625    0.764178
0.038400   0.739708    0.764051
0.039600   0.736917    0.763919
0.040800   0.749167    0.763783
0.042000   0.744583    0.763643
0.043200   0.739083    0.763499
0.044400   0.751542    0.763351
0.045600   0.753375    0.763199
0.046800   0.754583    0.763043
0.048000   0.747125    0.762883
0.049200   0.754917    0.762719
0.050400   0.750542    0.762551
0.051600   0.736333    0.762379
0.052800   0.742875    0.762203
0.054000   0.734583    0.762023
0.055200   0.739625    0.761838
0.056400   0.745458    0.761650
0.057600   0.735750    0.761458
0.058800   0.738792    0.761262
0.060000   0.745125    0.761062
0.061200   0.750583    0.760858
0.062400   0.745458    0.760650
0.063600   0.732375    0.760438
0.064800   0.734833    0.760222
0.066000   0.734125    0.760002
0.067200   0.735250    0.759778
0.068400   0.746292    0.759550
0.069600   0.737167    0.759318
0.070800   0.746875    0.759082
0.072000   0.741458    0.758842
0.073200   0.744375    0.758599
0.074400   0.740625    0.758351
0.075600   0.745250    0.758099
0.076800   0.739833    0.757844
0.078000   0.740792    0.757584
0.079200   0.741667    0.757320
0.080400   0.729292    0.757053
0.081600   0.745750    0.756782
0.082800   0.737458    0.756507
0.084000   0.738708    0.756227
0.085200   0.737167    0.755944
0.086400   0.745417    0.755657
0.087600   0.744292    0.755366
0.088800   0.733875    0.755072
0.090000   0.732875    0.754773
0.091200   0.731958    0.754470
0.092400   0.725250    0.754164
0.093600   0.740875    0.753854
0.094800   0.733458    0.753539
0.096000   0.739125    0.753221
0.097200   0.736500    0.752899
0.098400   0.740208    0.752574
0.099600   0.738750    0.752244
0.100800   0.739958    0.751910
0.102000   0.731292    0.751573
0.103200   0.736625    0.751232
0.104400   0.725542    0.750887
0.105600   0.734583    0.750538
0.106800   0.722292    0.750185
0.108000   0.732333    0.749829
0.109200   0.732042    0.749469
0.110400   0.731042    0.749104
0.111600   0.732083    0.748737
0.112800   0.735042    0.748365
0.114000   0.732125    0.747989
0.115200   0.721625    0.747610
0.116400   0.734958    0.747227
0.117600   0.723542    0.746840
0.118800   0.734542    0.746450
0.120000   0.730125    0.746055
0.121200   0.735208    0.745657
0.122400   0.740042    0.745255
0.123600   0.728625    0.744850
0.124800   0.743292    0.744441
0.126000   0.727250    0.744028
0.127200   0.728708    0.743611
0.128400   0.728958    0.743190
0.129600   0.727583    0.742766
0.130800   0.735417    0.742338
0.132000   0.730833    0.741907
0.133200   0.716750    0.741472
0.134400   0.729167    0.741033
